"response","ROW_NUM","abd","latitude","longitude","elev","Barren.PLAND","Evergreen.Needleleaf.Forests.PLAND","Evergreen.Broadleaf.Forests.PLAND","Deciduous.Needleleaf.Forests.PLAND","Deciduous.Broadleaf.Forests.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Mixed.Broadleaf.Evergreen.Deciduous.Forests.PLAND","Open.Forests.PLAND","Sparse.Forests.PLAND","Dense.Herbaceous.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Shrubland.Grassland.Mosaics.PLAND","Sparse.Shrublands.PLAND","Urban.PLAND","Forest.Cropland.Mosaics.PLAND","Natural.Herbaceous.Croplands.Mosaics.PLAND","Herbaceous.Croplands.PLAND","Woody.Wetlands.PLAND","Herbaceous.Wetlands.PLAND","weights"
-0.187232724970341,249761,7.89011536901512e-05,50.07224082,-120.349795,1198,0.297265161,10.99881094,0,0,0,0,0,40.66587396,1.545778835,44.05469679,0.237812128,0,0,0,0,0,0,0.208085612,0,0.505350773,0.000377746947878447
-3.61560800413531,254256,0.000189435511640475,49.35282174,-122.6297536,465,0,84.83343074,0,0.029222677,0,4.091174752,0,1.899473992,1.811805961,1.373465809,0.263004091,0,0,0,0,0,0,0,0,0.759789597,0.000947902187138222
-2.45742858703907,254258,5.10919853786076e-07,49.35282174,-121.8934733,533,0.029726516,71.55172414,0,0.059453032,1.486325803,5.023781213,0,3.359096314,3.002378121,7.818073722,0.564803805,0,0,0,0.029726516,0.059453032,0,0.624256837,0,1.189060642,1.46330373088463e-06
-0.062298208188559,254264,0.000826708725997683,49.35282174,-119.6846326,1067,0.178359096,26.6646849,0,0,0,0,0,50.44589774,3.151010702,19.23305589,0.326991677,0,0,0,0.416171225,0,0,0,0,0.594530321,0.00159494967770002
-1.03654132566308,255757,1.04246312410397e-06,49.11301537,-122.4022477,37,0.743162901,7.193816885,0,0,0.802615933,12.99048751,0.029726516,4.51843044,46.73008323,23.63258026,0.475624257,0,0,0,14.03091558,8.8882283,0,12.99048751,0.118906064,2.526753864,2.57740981372084e-06
-1.74452599807332,255758,1.21250479510563e-06,49.11301537,-122.0358904,176,0.233781414,49.70777323,0,0.029222677,0.409117475,15.51724138,0,2.746931619,7.364114553,20.83576856,0.409117475,0,0,0,1.782583285,0.701344243,0,10.11104617,0,1.168907072,3.78185003211784e-06
-3.1431847830132,255764,0.00726297205715937,49.11301537,-119.8377465,1387,0.178359096,13.882283,0,0,0,0,0,38.5255648,7.282996433,37.72294887,1.961950059,0,0,0,0.445897741,0.029726516,0,0.208085612,0,0.386444709,0.0167852086679258
-0.775476668303241,255766,0.000516513801601175,49.11301537,-119.1050319,1170,0,18.72770511,0,0,0,0.059453032,0,57.66944114,3.864447087,19.64922711,0.029726516,0,0,0,0.267538644,0,0,0,0,0,0.00137989896462727
-6.04155897861119,257265,0.0181284914728117,48.87320901,-119.6268783,809,0.116890707,8.85447107,0,0,0,0,0,25.59906487,4.763296318,59.02980713,1.110461718,0,0,0,0.263004091,0,0,0.64289889,0,0.759789597,0.0492819491456397
1.82206929573877,257266,0.00398211990319114,48.87320901,-119.2622803,1100,0.116890707,10.49094097,0,0,0,0,0,31.99883109,7.48100526,49.32787843,0.233781414,0,0,0,1.168907072,0,0,0.350672122,0,0.613676213,0.00981664649705932
-2.09280676336749,257267,0.00074619545667337,48.87320901,-118.8976822,1153,0,11.28985924,0,0,0,0,0,49.64090779,4.9123815,34.15685148,0,0,0,0,0,0,0,0,0,0,0.0030861428700113
1.34672941509981,257268,0.000529028983943248,48.87320901,-118.5330842,1093,0,15.60490941,0,0,0,0,0,57.91934541,6.136762127,20.33898305,0,0,0,0,0.058445354,0,0,0,0,0,0.00133915520464788
-4.09841561546113,258765,0.00728966655348364,48.63340265,-119.7829696,1295,0,5.79667063,0,0,0,0,0,32.31272295,8.382877527,52.82401902,0.683709869,0,0,0,0.386444709,0,0,0,0,0.089179548,0.0176574337987233
